lang	file	raw	intermediate1	intermediate2	updated
mya	mya-001-086	ɲ̥ãŋ	ɲ̥ ã ŋ	ɲ̥ãŋ	ɲ̥ãŋ
mya	mya-001-087	tʊ̃ŋ	t ʊ̃ ŋ	tʊ̃ŋ	tʊ̃ŋ
mya	mya-001-088	tʊ̃ŋ	t ʊ̃ ŋ	tʊ̃ŋ	tʊ̃ŋ
mya	mya-001-089	ətɪ̃ŋ	ə t ɪ̃ ŋ	ətɪ̃ŋ	ətɪ̃ŋ
mya	mya-001-090	tʰẽɪ̃ŋ	tʰ ẽ ɪ̃ ŋ	tʰẽɪ̃ŋ	tʰẽɪ̃ŋ
mya	mya-001-091	tʰæ̃ŋ	tʰ æ̃ ŋ	tʰæ̃ŋ	tʰæ̃ŋ
mya	mya-001-092	doʊ̰ʔ	d o ʊ̰ ʔ	doʊ̰ʔ	doʊ̰ʔ
mya	mya-001-093	dimja	d i m j a	dimja	dimja
mya	mya-001-094	dim̥a̰	d i m̥ a̰	dim̥a̰	dim̥a̰
mya	mya-001-096	nɛ̰ʔpʰjaŋ	n ɛ̰ ʔ pʰ j a ŋ	nɛ̰ʔpʰjaŋ	nɛ̰ʔpʰjaŋ
mya	mya-001-097	mən̥ɛ̰ʔ	m ə n̥ ɛ̰ ʔ	mən̥ɛ̰ʔ	mən̥ɛ̰ʔ
mya	mya-001-098	peɪ	p e ɪ	peɪ	peɪ
mya	mya-001-099	poʊ	p o ʊ	poʊ	poʊ
mya	mya-001-100	pʰa̰ʔ	pʰ a̰ ʔ	pʰa̰ʔ	pʰa̰ʔ
mya	mya-001-101	təbɛ̰	t ə b ɛ̰	təbɛ̰	təbɛ̰
mya	mya-001-102	pam̥õʊ̰ŋ	p a m̥ õ ʊ̰ ŋ	pam̥õʊ̰ŋ	pam̥õʊ̰ŋ
mya	mya-001-103	meɪ	m e ɪ	meɪ	meɪ
mya	mya-001-104	d͡ʒoŋ	d͡ʒ o ŋ	d͡ʒoŋ	d͡ʒoŋ
mya	mya-001-105	m̥oʊŋ	m̥ o ʊ ŋ	m̥oʊŋ	m̥oʊŋ
mya	mya-001-107	ʃeɪ	ʃ e ɪ	ʃeɪ	ʃeɪ
mya	mya-001-108	ʃɪ̰̃ŋ	ʃ ɪ̰̃ ŋ	ʃɪ̰̃ŋ	ʃɪ̰̃ŋ
mya	mya-001-109	əˈweɪ	ə w e ɪ	əweɪ	əweɪ
mya	mya-001-110	wɛ	w ɛ	wɛ	wɛ
mya	mya-001-111	θa	θ a	θa	θa
mya	mya-001-112	təˈθaʊŋ	t ə θ a ʊ ŋ	təθaʊŋ	təθaʊŋ
mya	mya-001-113	l̥a	l̥ a	l̥a	l̥a
mya	mya-001-114	twɪ̰	t w ɪ̰	twɪ̰	twɪ̰
mya	mya-001-115	lu	l u	lu	lu
mya	mya-001-116	me	m e	me	me
mya	mya-001-117	lɛ̰ʔ	l ɛ̰ ʔ	lɛ̰ʔ	lɛ̰ʔ
mya	mya-001-118	pjɔ̰	p j ɔ̰	pjɔ̰	pjɔ̰
mya	mya-001-119	ho̰	h o̰	ho̰	ho̰
mya	mya-001-120	ḛɪ̰ʔ	ḛ ɪ̰ ʔ	ḛɪ̰ʔ	ḛɪ̰ʔ
mya	mya-001-121	do̰ʊ̰ʔ	d o̰ ʊ̰ ʔ	do̰ʊ̰ʔ	do̰ʊ̰ʔ
mya	mya-001-122	ẽɪ̃ŋ	ẽ ɪ̃ ŋ	ẽɪ̃ŋ	ẽɪ̃ŋ
mya	mya-001-123	kæ̃ŋ	k æ̃ ŋ	kæ̃ŋ	kæ̃ŋ
mya	mya-001-124	tʊ̃ŋ	t ʊ̃ ŋ	tʊ̃ŋ	tʊ̃ŋ
nan	nan-004-000	po²³	p o	po	po
nan	nan-004-001	peʔ²⁴	p e ʔ	peʔ	peʔ
nan	nan-004-002	tsap²⁴	t s a p	tsap	tsap
nan	nan-004-003	beʔ³³	b e ʔ	beʔ	beʔ
nan	nan-004-004	bo²⁴	b o	bo	bo
nan	nan-004-005	bɪt²⁴	b ɪ t	bɪt	bɪt
nan	nan-004-006	pʰæʔ²³	pʰ æ ʔ	pʰæʔ	pʰæʔ
nan	nan-004-007	pʰu²¹to²⁴	pʰ u t o	pʰuto	pʰuto
nan	nan-004-008	te²⁴	t e	te	te
nan	nan-004-009	bɪt²⁴	b ɪ t	bɪt	bɪt
nan	nan-004-010	tsʰɪt³³	t sʰ ɪ t	tsʰɪt	t͡sʰɪt
nan	nan-004-011	dɪt²⁴	d ɪ t	dɪt	dɪt
nan	nan-004-012	diat²⁴	d i a t	diat	diat
nan	nan-004-013	tʰəŋ³³	tʰ ə ŋ	tʰəŋ	tʰəŋ
nan	nan-004-014	tʰɔ²⁴	tʰ ɔ	tʰɔ	tʰɔ
nan	nan-004-015	ka³³	k a	ka	ka
nan	nan-004-016	kau²⁴	k a u	kau	kau
nan	nan-004-017	lak²⁴	l a k	lak	lak
nan	nan-004-018	go³³	q̠ o	q̠o	ɡo
nan	nan-004-019	giak²⁴	q̠ i a k	q̠iak	ɡiak
nan	nan-004-020	kʰa³³	kʰ a	kʰa	kʰa
nan	nan-004-021	kʰo⁵⁵	kʰ o	kʰo	kʰo
nan	nan-004-022	sɔʔ²³	s ɔ ʔ	sɔʔ	sɔʔ
nan	nan-004-023	beʔ²³	b e ʔ	beʔ	beʔ
nan	nan-004-024	pueʔ⁵⁵	p u e ʔ	pueʔ	pueʔ
nan	nan-004-025	si⁵¹	s i	si	si
nan	nan-004-026	sɞt²⁴	s ɞ t	sɞt	sɞt
nan	nan-004-027	tsɪt²⁴	t s ɪ t	tsɪt	tsɪt
nan	nan-004-028	tsiʔ²⁴	t s i ʔ	tsiʔ	tsiʔ
nan	nan-004-029	tsiau³³	t s i a u	tsiau	tsiau
nan	nan-004-030	dzau³³	d z a u	dzau	dzau
nan	nan-004-031	dzo²²	d z o	dzo	dzo
nan	nan-004-032	tsʰɪt²³	t sʰ ɪ t	tsʰɪt	tsʰɪt
nan	nan-004-033	tsʰo⁵¹	t sʰ o	tsʰo	tsʰo
nan	nan-004-034	tʃʰiu³³	t͡ʃʰ i u	t͡ʃʰiu	t͡ʃʰiu
nan	nan-004-035	dzui²⁴aŋ²⁴	d z u i a ŋ	dzuiaŋ	dzuiaŋ
nan	nan-004-036	lam²⁴	l a m	lam	lam
nan	nan-004-037	lau²²pe³³	l a u p e	laupe	laupe
nan	nan-004-038	həŋ⁵⁵	h ə ŋ	həŋ	həŋ
nan	nan-004-039	hi²⁴	h i	hi	hi
nan	nan-004-040	tsɪt²⁴	t s ɪ t	tsɪt	tsɪt
nan	nan-004-041	mi²¹	m i	mi	mi
nan	nan-004-042	peʔ²⁴	p e ʔ	peʔ	peʔ
nan	nan-004-043	te³³	t e	te	te
nan	nan-004-044	lam²⁴	l a m	lam	lam
nan	nan-004-045	saʔ²⁴	s a ʔ	saʔ	saʔ
nan	nan-004-047	po⁵¹	p o	po	po
nan	nan-004-048	pʰu²¹to²⁴	pʰ u t o	pʰuto	pʰuto
nan	nan-004-049	sɞt²⁴	s ɞ t	sɞt	sɞt
nan	nan-004-050	pʰĩ³³	pʰ ĩ	pʰĩ	pʰĩ
nan	nan-004-051	tsĩ²³	t s ĩ	tsĩ	tsĩ
nan	nan-004-052	sã³³	s ã	sã	sã
nan	nan-004-053	kĩu³³	k ĩ u	kĩu	kĩu
nan	nan-004-054	ĩu²⁴	ĩ u	ĩu	ĩu
nan	nan-004-055	mi²¹	m i	mi	mi
nan	nan-004-056	lam²⁴	l a m	lam	lam
nan	nan-004-057	nəŋ³³	n ə ŋ	nəŋ	nəŋ
nan	nan-004-058	tan⁵¹	t a n	tan	tan
nan	nan-004-059	an²⁴	a n	an	an
nan	nan-004-060	aŋ²⁴kõŋ³³	a ŋ k õ ŋ	aŋkõŋ	aŋkõŋ
nan	nan-004-061	əŋ²⁴	ə ŋ	əŋ	əŋ
nan	nan-004-062	tʰəŋ³³	tʰ ə ŋ	tʰəŋ	tʰəŋ
nan	nan-004-063	əŋ²⁴	ə ŋ	əŋ	əŋ
nan	nan-004-064	həŋ³³	h ə ŋ	həŋ	həŋ
nan	nan-004-077	iam²⁴	i a m	iam	iam
nan	nan-004-078	sio²²	s i o	sio	sio
nan	nan-004-079	kĩu³³	k ĩ u	kĩu	kĩu
nan	nan-004-080	dzau³³	d z a u	dzau	dzau
nan	nan-004-081	lau²¹pe²²	l a u p e	laupe	laupe
nan	nan-004-082	toa⁵¹	t o a	toa	toa
nan	nan-004-083	pʰueʔ⁵⁵	pʰ u e ʔ	pʰueʔ	pʰueʔ
nan	nan-004-084	tsui²⁴aŋ²⁴	t s u i a ŋ	tsuiaŋ	tsuiaŋ
nan	nan-004-085	tsiau⁵⁵	t s i a u	tsiau	tsiau
nan	nan-004-086	kʰiau⁵⁵	kʰ i a u	kʰiau	kʰiau
nan	nan-004-087	iau²²	i a u	iau	iau
njm	njm-006-000	be³	b e	be	be
njm	njm-006-001	pe³	p e	pe	pe
njm	njm-006-002	pʰe⁴	pʰ e	pʰe	pʰe
njm	njm-006-003	de⁴	d e	de	de
njm	njm-006-004	te²	t e	te	te
njm	njm-006-005	tʰe³	tʰ e	tʰe	tʰe
njm	njm-006-006	ja¹	j a	ja	d͡ʒa
njm	njm-006-007	tʃa¹	t͡ʃ a	t͡ʃa	t͡ʃa
njm	njm-006-008	tsʰa¹	t sʰ a	tsʰa	t͡ʃʰa
njm	njm-006-009	ɡa²	ɡ a	ɡa	ɡa
njm	njm-006-010	ka²	k a	ka	ka
njm	njm-006-011	kʰa²	kʰ a	kʰa	kʰa
njm	njm-006-012	pfe²	p f e	pfe	p͡fe
njm	njm-006-013	dza³	d z a	dza	d͡za
njm	njm-006-014	tsä¹	t s ä	tsä	t͡sä
njm	njm-006-015	mhe⁴	m h e	mhe	m̥ʰe
njm	njm-006-016	me¹	m e	me	me
njm	njm-006-017	nhe⁴	n h e	nhe	n̥ʰe
njm	njm-006-018	ne¹	n e	ne	ne
njm	njm-006-020	ña⁴	n a	na	ɲa
njm	njm-006-021	ŋu²	ŋ u	ŋu	ŋu
njm	njm-006-022	se⁴	s e	se	se
njm	njm-006-023	ze⁴	z e	ze	ze
njm	njm-006-024	va³	v a	va	va
njm	njm-006-025	ʃa³	ʃ a	ʃa	ʃa
njm	njm-006-026	ʒa¹	ʒ a	ʒa	ʒa
njm	njm-006-027	ha³	h a	ha	ha
njm	njm-006-028	rhü³	r h ü	rhü	ɻ̥ü
njm	njm-006-029	rü³	r ü	rü	ɻü
njm	njm-006-030	rha³	r h a	rha	ɻ̥a
njm	njm-006-031	ra³	r a	ra	ɻa
njm	njm-006-032	yha¹	y h a	yha	j̥a
njm	njm-006-033	ya¹	y a	ya	ja
njm	njm-006-034	whe²	w h e	whe	ʍe
nld	nld-004-000	bɪt	b ɪ t	bɪt	bɪt
nld	nld-004-000	bɪt	b ɪ t	bɪt	bɪt
nld	nld-004-001	pʉt	p ʉ t	pʉt	pʉt
nld	nld-004-002	bom	b o m	bom	bom
nld	nld-004-003	bɛt	b ɛ t	bɛt	bɛt
nld	nld-004-004	bɔt	b ɔ t	bɔt	bɔt
nld	nld-004-005	bɑt	b ɑ t	bɑt	bɑt
nld	nld-004-006	bit	b i t	bit	bit
nld	nld-004-007	ˈdyvən	d y v ə n	dyvən	dyvən
nld	nld-004-008	ˈbutə	b u t ə	butə	butə
nld	nld-004-009	bat	b a t	bat	bat
nld	nld-004-010	də	d ə	də	də
nld	nld-004-011	bɛɪt	b ɛ ɪ t	bɛɪt	bɛɪt
nld	nld-004-012	bʌʉt	b ʌ ʉ t	bʌʉt	bʌʉt
nld	nld-004-013	bɑɷt	b ɑ t	bɑt	bɑʊt
nld	nld-004-014	beɪt	b e ɪ t	beɪt	beɪt
nld	nld-004-015	beɷt	b e t	bet	beʊt
nld	nld-004-016	bɔɷt	b ɔ t	bɔt	bɔʊt
nld	nld-004-017	fɾai	f ɾ a i	fɾai	fɾai
nld	nld-004-018	moi	m o i	moi	moi
nld	nld-004-019	fui	f u i	fui	fui
nld	nld-004-020	meo	m e o	meo	meo
nld	nld-004-021	niʉ	n i ʉ	niʉ	niʉ
nld	nld-004-022	ɪʉ	ɪ ʉ	ɪʉ	ɪʉ
nld	nld-004-023	bɑk	b ɑ k	bɑk	bɑk
nld	nld-004-024	pɑt	p ɑ t	pɑt	pɑt
nld	nld-004-025	ˈkabɫ̩	k a b ɫ̩	kabɫ̩	kabɫ̩
nld	nld-004-026	ˈapən	a p ə n	apən	apən
nld	nld-004-027	kɑp	k ɑ p	kɑp	kɑp
nld	nld-004-028	dɑl	d ɑ l	dɑl	dɑl
nld	nld-004-029	tɑl	t ɑ l	tɑl	tɑl
nld	nld-004-031	ˈbʌʉtɫ̩	b ʌ ʉ t ɫ̩	bʌʉtɫ̩	bʌʉtɫ̩
nld	nld-004-032	mɔɷt	m ɔ t	mɔt	mɔʊt
nld	nld-004-033	kɑn	k ɑ n	kɑn	kɑn
nld	nld-004-034	ˈtakɫ̩	t a k ɫ̩	takɫ̩	takɫ̩
nld	nld-004-035	dɛk	d ɛ k	dɛk	dɛk
nld	nld-004-036	zoʔˈɪshet	z o ʔ ɪ s h e t	zoʔɪshet	zoʔɪshet
nld	nld-004-037	ˈdɾiʔɪstəʋeɫ	d ɾ i ʔ ɪ s t ə ʋ e ɫ	dɾiʔɪstəʋeɫ	dɾiʔɪstəʋeɫ
nld	nld-004-038	ˈʧʲɔŋə	ɔ ŋ ə	ɔŋə	t͡ʃʲɔŋə
nld	nld-004-039	ˈpɛʧə	p ɛ ə	pɛə	pɛt͡ʃə
nld	nld-004-040	ˈbɑʧə	b ɑ ə	bɑə	bɑt͡ʃə
nld	nld-004-041	ˈtɪkʲə	t ɪ kʲ ə	tɪkʲə	tɪkʲə
nld	nld-004-042	ˈbɑkʲə	b ɑ kʲ ə	bɑkʲə	bɑkʲə
nld	nld-004-043	vɔl	v ɔ l	vɔl	vɔl
nld	nld-004-045	fɛl	f ɛ l	fɛl	fɛl
nld	nld-004-046	ˈɣɾʉʋɫ̩	ɣ ɾ ʉ ʋ ɫ̩	ɣɾʉʋɫ̩	ɣɾʉʋɫ̩
nld	nld-004-047	ˈsnavəɫ	s n a v ə ɫ	snavəɫ	snavəɫ
nld	nld-004-048	ˈɾafəɫ	ɾ a f ə ɫ	ɾafəɫ	ɾafəɫ
nld	nld-004-049	dɔf	d ɔ f	dɔf	dɔf
nld	nld-004-050	zɔt	z ɔ t	zɔt	zɔt
nld	nld-004-051	sɔp	s ɔ p	sɔp	sɔp
nld	nld-004-052	ˈbazɫ̩	b a z ɫ̩	bazɫ̩	bazɫ̩
nld	nld-004-053	ˈvasəm	v a s ə m	vasəm	vasəm
nld	nld-004-054	dɔs	d ɔ s	dɔs	dɔs
nld	nld-004-055	ʒeˈʁɑ̃n	ʒ e ʁ ɑ̃ n	ʒeʁɑ̃n	ʒeʁɑ̃n
nld	nld-004-056	ʃʲəɹp	ʃʲ ə ɹ p	ʃʲəɹp	ʃʲəɹp
nld	nld-004-057	ˈməʃə	m ə ʃ ə	məʃə	məʃə
nld	nld-004-058	eˈtaʒə	e t a ʒ ə	etaʒə	etaʒə
nld	nld-004-059	vaɾˈvɑʃʲə	v a ɾ v ɑ ʃʲ ə	vaɾvɑʃʲə	vaɾvɑʃʲə
nld	nld-004-060	ɣɾot	ɣ ɾ o t	ɣɾot	ɣɾot
nld	nld-004-061	ˈkoɣɫ̩	k o ɣ ɫ̩	koɣɫ̩	koɣɫ̩
nld	nld-004-062	ˈkɑxɫ̩	k ɑ x ɫ̩	kɑxɫ̩	kɑxɫ̩
nld	nld-004-063	nɔx	n ɔ x	nɔx	nɔx
nld	nld-004-064	təˈɦʌʉs	t ə ɦ ʌ ʉ s	təɦʌʉs	təɦʌʉs
nld	nld-004-065	ˈnɑɦɛm	n ɑ ɦ ɛ m	nɑɦɛm	nɑɦɛm
nld	nld-004-066	hɑl	h ɑ l	hɑl	hɑl
nld	nld-004-067	hol	h o l	hol	hol
nld	nld-004-068	mɑl	m ɑ l	mɑl	mɑl
nld	nld-004-069	ˈhaməɾ	h a m ə ɾ	haməɾ	haməɾ
nld	nld-004-070	kɑm	k ɑ m	kɑm	kɑm
nld	nld-004-071	nɔk	n ɔ k	nɔk	nɔk
nld	nld-004-072	ˈlonən	l o n ə n	lonən	lonən
nld	nld-004-073	tɔn	t ɔ n	tɔn	tɔn
nld	nld-004-074	ˈfɾɑɲə	f ɾ ɑ ɲ ə	fɾɑɲə	fɾɑɲə
nld	nld-004-075	ʃɑmˈpɑɲə	ʃ ɑ m p ɑ ɲ ə	ʃɑmpɑɲə	ʃɑmpɑɲə
nld	nld-004-076	ˈhɑŋəɾ	h ɑ ŋ ə ɾ	hɑŋəɾ	hɑŋəɾ
nld	nld-004-077	dɾɑŋk	d ɾ ɑ ŋ k	dɾɑŋk	dɾɑŋk
nld	nld-004-078	tɔŋ	t ɔ ŋ	tɔŋ	tɔŋ
nld	nld-004-079	ɾɑs	ɾ ɑ s	ɾɑs	ɾɑs
nld	nld-004-080	ˈpaɾəɫ	p a ɾ ə ɫ	paɾəɫ	paɾəɫ
nld	nld-004-081	ɑr	ɑ r	ɑr	ɑr
nld	nld-004-082	kɑr	k ɑ r	kɑr	kɑr
nld	nld-004-083	lɛx	l ɛ x	lɛx	lɛx
nld	nld-004-084	ˈkuləɹ	k u l ə ɹ	kuləɹ	kuləɹ
nld	nld-004-085	ɛl	ɛ l	ɛl	ɛl
nld	nld-004-086	ɪʉ	ɪ ʉ	ɪʉ	ɪʉ
nld	nld-004-087	dɪʉ	d ɪ ʉ	dɪʉ	dɪʉ
nld	nld-004-088	juɫ	j u ɫ	juɫ	juɫ
nld	nld-004-089	ˈpujəɹ	p u j ə ɹ	pujəɹ	pujəɹ
nld	nld-004-090	ˈzeɪjn̩	z e ɪ j n̩	zeɪjn̩	zeɪjn̩
nld	nld-004-091	dɑtˈzijɪk	d ɑ t z i j ɪ k	dɑtzijɪk	dɑtzijɪk
ozm	ozm-000-000	etɪ̂	e t ɪ	etɪ	etɪ
ozm	ozm-000-001	edɪ́ɪ́	e d ɪ ɪ	edɪɪ	edɪː
ozm	ozm-000-002	ebe	e b e	ebe	ebe
ozm	ozm-000-003	ebee	e b e e	ebee	ebeː
ozm	ozm-000-004	elɛ́e	e l ɛ e	elɛe	elɛe
ozm	ozm-000-007	elɯ̈́ɯ̈	e l ɯ̈ ɯ̈	elɯ̈ɯ̈	elʏː
ozm	ozm-000-008	nköö	n k ö ö	nköö	nkøː
ozm	ozm-000-009	elöö	e l ö ö	elöö	eløː
ozm	ozm-000-010	ela	e l a	ela	ela
ozm	ozm-000-011	eláa	e l a a	elaa	elaː
ozm	ozm-000-012	elû	e l u	elu	elu
ozm	ozm-000-013	j̀úu	j u u	juu	juː
ozm	ozm-000-014	elɯ̂	e l ɯ	elɯ	elʊ
ozm	ozm-000-016	elólo	e l o l o	elolo	elolo
ozm	ozm-000-018	lɔ́ɔ	l ɔ ɔ	lɔɔ	lɔː
ozm	ozm-000-020	ebeétír	e b e e t i r	ebeetir	ebeːtir
ozm	ozm-000-021	meôtő	m e o t o	meoto	meoto
ozm	ozm-000-022	nɔ̌n	n ɔ n	nɔn	nɔn
ozm	ozm-000-023	ebeémʉ̂d	e b e e m ʉ d	ebeemʉd	ebeːmʉd
ozm	ozm-000-024	mwân	m w a n	mwan	mwan
ozm	ozm-000-025	mʉd	m ʉ d	mʉd	mʉd
ozm	ozm-000-027	ebeemʉr	e b e e m ʉ r	ebeemʉr	ebeːmʉr
ozm	ozm-000-028	ebeépemé	e b e e p e m e	ebeepeme	ebepeme
ozm	ozm-000-029	eběpemé	e b e p e m e	ebepeme	ebeːpeme
ozm	ozm-000-030	elîpemé	e l i p e m e	elipeme	elipeme
ozm	ozm-000-031	meôtó	m e o t o	meoto	meoto
ozm	ozm-000-032	lǽːláma	l æ l a m a	lælama	lælama
pam	pam-007-000	pa	p a	pa	pʰah
pam	pam-007-001	ba	b a	ba	bah
pam	pam-007-002	maˈta	m a t a	mata	mataʔ
pam	pam-007-003	taˈbalu	t a b a l u	tabalu	tabaluʔ
pam	pam-007-004	da	d a	da	da̝
pam	pam-007-005	saˈbo	s a b o	sabo	sabo
pam	pam-007-006	na	n a	na	ṉaʔ
pam	pam-007-007	laˈbaa	l a b a a	labaa	labaʔaʔ
pam	pam-007-008	ra	r a	ra	ra
pam	pam-007-009	tsa	t s a	tsa	t͡ʃaʔ
pam	pam-007-010	dʒa	d͡ʒ a	d͡ʒa	d͡ʒaʔ
pam	pam-007-011	kaˈbaju	k a b a j u	kabaju	kʰabajuʔ
pam	pam-007-012	gaˈbak	q̠ a b a k	q̠abak	ɡabak
pam	pam-007-013	ŋa	ŋ a	ŋa	ŋa
pam	pam-007-014	hapiˈhapi	h a p i h a p i	hapihapi	aʔpɪaʔpɪ
pam	pam-007-015	ʔatraˈs	ʔ a t r a s	ʔatras	ʔa̝tras
pam	pam-007-016	wa	w a	wa	wa
pam	pam-007-017	jaːnaman	j aː n a m a n	jaːnaman	jaṉəman
pam	pam-007-018	aˈtap	a t a p	atap	ʔtaʔp
pam	pam-007-019	aˈtab	a t a b	atab	ʔtʰaʔb
pam	pam-007-020	ˈanam	a n a m	anam	ʔaʔṉam
pam	pam-007-021	baˈlat	b a l a t	balat	bal̠at
pam	pam-007-022	aˈgad	a q̠ a d	aq̠ad	aɡa̝ʔd
pam	pam-007-023	baˈkas	b a k a s	bakas	bakas
pam	pam-007-024	aˈsan	a s a n	asan	ʔasʌn
pam	pam-007-025	baˈkal	b a k a l	bakal	bakal
pam	pam-007-026	siper	s i p e r	siper	sipɚ
pam	pam-007-027	ˈsanwits	s a n w i t s	sanwits	sanwɪt͡ʃ
pam	pam-007-028	bakˈbak	b a k b a k	bakbak	bak͡bak
pam	pam-007-029	baˈlag	b a l a q̠	balaq̠	bəlʌʔɡ
pam	pam-007-030	balaˈkaŋ	b a l a k a ŋ	balakaŋ	baləkʰʌŋ
pam	pam-007-031	bah	b a h	bah	baː
pam	pam-007-032	baˈgaʔ	b a q̠ a ʔ	baq̠aʔ	baɡaʔ
pam	pam-007-033	banahaw	b a n a h a w	banahaw	ban̠aʔaʊ
pam	pam-007-034	koj	k o j	koj	kʰɔɪj
pam	pam-007-035	ˈipus	i p u s	ipus	ʔipu̞s
pam	pam-007-036	ˈebun	e b u n	ebun	ʔe̞bun
pam	pam-007-037	ˈapu	a p u	apu	ʔapʊʔ
pam	pam-007-038	ˈopu	o p u	opu	ʔo̞pʊʔ
pam	pam-007-039	ˈubug	u b u q̠	ubuq̠	ʔubʊɡʔ
pam	pam-007-040	biˈtis	b i t i s	bitis	bɪtis
pam	pam-007-041	beˈtute	b e t u t e	betute	bəʔtuti
pam	pam-007-042	baˈtu	b a t u	batu	bətuʔ
pam	pam-007-043	boalˈbola	b o a l b o l a	boalbola	bɔləbɔləh
pam	pam-007-044	buˈtunis	b u t u n i s	butunis	bʊtonɪs
pam	pam-007-045	maˈneu	m a n e u	maneu	maneʔʊʔ
pam	pam-007-046	ˈmais	m a i s	mais	mais
pam	pam-007-047	duˈag	d u a q̠	duaq̠	dʊa̝ɡʔ
pam	pam-007-048	siklaʊd	s i k l a ʊ d	siklaʊd	sɪkləd
pam	pam-007-049	ˈsaup	s a u p	saup	saʊp
pam	pam-007-050	buiˈsit	b u i s i t	buisit	bʊɪsɪt
pam	pam-007-051	maːˈnako	m aː n a k o	maːnako	maːṉako
pam	pam-007-052	maˈnalas	m a n a l a s	manalas	man̠al̠as
pam	pam-007-053	deːg	d eː q̠	deːq̠	deːɪɡ
pam	pam-007-054	reglə	r e q̠ l ə	req̠lə	r̥eɡla
pam	pam-007-055	aˈriːja	a r iː j a	ariːja	ariːja
pam	pam-007-056	aˈriːna	a r iː n a	ariːna	ariːna
pes	pes-001-000	piʃ	p i ʃ	piʃ	piʃ
pes	pes-001-001	biʃ	b i ʃ	biʃ	biʃ
pes	pes-001-002	tʰær̥	tʰ æ r̥	tʰær̥	tʰær̥
pes	pes-001-003	dær̥	d æ r̥	dær̥	dær̥
pes	pes-001-004	kur̥	k u r̥	kur̥	kur̥
pes	pes-001-005	ɢur̥	ɢ u r̥	ɢur̥	ɢur̥
pes	pes-001-006	ɢar̥	ɢ a r̥	ɢar̥	ɢar̥
pes	pes-001-009	dʒæŋɢʲ	d͡ʒ æ ŋ ɢʲ	d͡ʒæŋɢʲ	d͡ʒæŋɢʲ
pes	pes-001-010	sæfa	s æ f a	sæfa	sæfa
pes	pes-001-012	sær̥	s æ r̥	sær̥	sær̥
pes	pes-001-013	zær̥	z æ r̥	zær̥	zær̥
pes	pes-001-015	ʒærf	ʒ æ r f	ʒærf	ʒærf
pes	pes-001-017	hal	h a l	hal	hal
pes	pes-001-018	mu	m u	mu	mu
pes	pes-001-019	now	n o w	now	now
pes	pes-001-020	χal	χ a l	χal	χal
pes	pes-001-021	χar̥	χ a r̥	χar̥	χar̥
pes	pes-001-022	owdʒ	o w d͡ʒ	owd͡ʒ	owd͡ʒ
pes	pes-001-023	χoy	χ o y	χoy	χoy
pes	pes-001-025	biʃ	b i ʃ	biʃ	biʃ
pes	pes-001-026	tʰær̥	tʰ æ r̥	tʰær̥	tʰær̥
pes	pes-001-028	kur̥	k u r̥	kur̥	kur̥
pes	pes-001-029	ɢur̥	ɢ u r̥	ɢur̥	ɢur̥
pes	pes-001-030	ɢar̥	ɢ a r̥	ɢar̥	ɢar̥
pes	pes-001-032	tʃæŋɢʲ	t͡ʃ æ ŋ ɢʲ	t͡ʃæŋɢʲ	t͡ʃæŋɢʲ
pes	pes-001-033	dʒæŋɢʲ	d͡ʒ æ ŋ ɢʲ	d͡ʒæŋɢʲ	d͡ʒæŋɢʲ
pes	pes-001-034	sæfa	s æ f a	sæfa	sæfa
pes	pes-001-035	sæva	s æ v a	sæva	sæva
pes	pes-001-036	sær̥	s æ r̥	sær̥	sær̥
pes	pes-001-037	zær̥	z æ r̥	zær̥	zær̥
pes	pes-001-038	ʃæb	ʃ æ b	ʃæb	ʃæb
pes	pes-001-039	ʒærf	ʒ æ r f	ʒærf	ʒærf
pes	pes-001-040	χar̥	χ a r̥	χar̥	χar̥
pes	pes-001-041	hal	h a l	hal	hal
pes	pes-001-042	mu	m u	mu	mu
pes	pes-001-044	χal	χ a l	χal	χal
pes	pes-001-045	χar̥	χ a r̥	χar̥	χar̥
pes	pes-001-046	owdʒ	o w d͡ʒ	owd͡ʒ	owd͡ʒ
pes	pes-001-047	χoy	χ o y	χoy	χoy
pes	pes-001-048	sir̥	s i r̥	sir̥	sir̥
pes	pes-001-049	ser̥	s e r̥	ser̥	ser̥
pes	pes-001-050	sær̥	s æ r̥	sær̥	sær̥
pes	pes-001-051	sar̥	s a r̥	sar̥	sar̥
pes	pes-001-052	sor̥	s o r̥	sor̥	sor̥
pes	pes-001-054	sir̥	s i r̥	sir̥	sir̥
pes	pes-001-055	ser̥	s e r̥	ser̥	ser̥
pes	pes-001-056	sær̥	s æ r̥	sær̥	sær̥
pes	pes-001-057	sar̥	s a r̥	sar̥	sar̥
pes	pes-001-058	sor̥	s o r̥	sor̥	sor̥
pes	pes-001-059	suri	s u r i	suri	suri
pes	pes-001-060	kʰar̥	kʰ a r̥	kʰar̥	kʰar̥
pes	pes-001-061	kʰʲær̥	kʰʲ æ r̥	kʰʲær̥	kʰʲær̥
pes	pes-001-062	χakʰʲ	χ a kʰʲ	χakʰʲ	χakʰʲ
pes	pes-001-063	ɢav	ɢ a v	ɢav	ɢav
pes	pes-001-064	ɢʲel	ɢʲ e l	ɢʲel	ɢʲel
pes	pes-001-065	diɢʲ	d i ɢʲ	diɢʲ	diɢʲ
